codeCirconscription;inscrits;votesExprimes;abstentions;tauxAbstention;nomListe;nbVoix;pourcentage
02002;73361;35625;36640;49.94;LUTTE OUVRIERE;249;0.7
02002;73361;35625;36640;49.94;CHANGER L'EUROPE;0;0
02002;73361;35625;36640;49.94;NLP;31;0.09
02002;73361;35625;36640;49.94;URGENCE REVOLUTION !;30;0.08
02002;73361;35625;36640;49.94;PPL;0;0
02002;73361;35625;36640;49.94;L'EUROPE CA SUFFIT !;269;0.76
02002;73361;35625;36640;49.94;PRENONS-NOUS EN MAIN;1;0
02002;73361;35625;36640;49.94;FORTERESSE EUROPE;5;0.01
02002;73361;35625;36640;49.94;REVEIL EUR;2859;8.03
02002;73361;35625;36640;49.94;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;3;0.01
02002;73361;35625;36640;49.94;AR;595;1.67
02002;73361;35625;36640;49.94;FRANCE LIBRE;10;0.03
02002;73361;35625;36640;49.94;EUROPE TERRITOIRES ÉCOLOGIE;45;0.13
02002;73361;35625;36640;49.94;LA RUCHE CITOYENNE;14;0.04
02002;73361;35625;36640;49.94;GAUCHE UNIE;861;2.42
02002;73361;35625;36640;49.94;DEFENDRE LES ENFANTS;3;0.01
02002;73361;35625;36640;49.94;EAC;236;0.66
02002;73361;35625;36640;49.94;DEMOCRATIE REPRESENTATIVE;2;0.01
02002;73361;35625;36640;49.94;ESPERANTO;8;0.02
02002;73361;35625;36640;49.94;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
03003;80332;43135;35189;43.8;HUMANITE SOUVERAINE;1;0
03003;80332;43135;35189;43.8;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;3;0.01
03003;80332;43135;35189;43.8;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2508;5.81
03003;80332;43135;35189;43.8;LFI - UP;2082;4.83
03003;80332;43135;35189;43.8;La FRANCE REVIENT;15460;35.84
03003;80332;43135;35189;43.8;EUROPE ÉCOLOGIE;1383;3.21
03003;80332;43135;35189;43.8;FREE PALESTINE;4;0.01
03003;80332;43135;35189;43.8;PARTI ANIMALISTE;1102;2.55
03003;80332;43135;35189;43.8;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
03003;80332;43135;35189;43.8;PARTI PIRATE;24;0.06
03003;80332;43135;35189;43.8;BESOIN D'EUROPE;6025;13.97
03003;80332;43135;35189;43.8;PACE;1;0
03003;80332;43135;35189;43.8;ÉQUINOXE;95;0.22
03003;80332;43135;35189;43.8;ECOLOGIE POSITIVE;118;0.27
03003;80332;43135;35189;43.8;LISTE ASSELINEAU-FREXIT;499;1.16
03003;80332;43135;35189;43.8;PAIX ET DECROISSANCE;1;0
03003;80332;43135;35189;43.8;POUR UNE AUTRE EUROPE;0;0
03003;80332;43135;35189;43.8;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4353;10.09
03003;80332;43135;35189;43.8;LUTTE OUVRIERE;229;0.53
03003;80332;43135;35189;43.8;CHANGER L'EUROPE;6;0.01
03003;80332;43135;35189;43.8;NLP;4;0.01
03003;80332;43135;35189;43.8;URGENCE REVOLUTION !;59;0.14
03003;80332;43135;35189;43.8;PPL;1;0
03003;80332;43135;35189;43.8;L'EUROPE CA SUFFIT !;480;1.11
03003;80332;43135;35189;43.8;PRENONS-NOUS EN MAIN;0;0
03003;80332;43135;35189;43.8;FORTERESSE EUROPE;13;0.03
03003;80332;43135;35189;43.8;REVEIL EUR;5049;11.71
03003;80332;43135;35189;43.8;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;2;0
03003;80332;43135;35189;43.8;AR;1600;3.71
03003;80332;43135;35189;43.8;FRANCE LIBRE;5;0.01
03003;80332;43135;35189;43.8;EUROPE TERRITOIRES ÉCOLOGIE;86;0.2
03003;80332;43135;35189;43.8;LA RUCHE CITOYENNE;3;0.01
03003;80332;43135;35189;43.8;GAUCHE UNIE;1488;3.45
03003;80332;43135;35189;43.8;DEFENDRE LES ENFANTS;1;0
03003;80332;43135;35189;43.8;EAC;418;0.97
03003;80332;43135;35189;43.8;DEMOCRATIE REPRESENTATIVE;0;0
03003;80332;43135;35189;43.8;ESPERANTO;32;0.07
03003;80332;43135;35189;43.8;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
03001;88900;46632;39582;44.52;HUMANITE SOUVERAINE;0;0
03001;88900;46632;39582;44.52;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;4;0.01
03001;88900;46632;39582;44.52;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2412;5.17
03001;88900;46632;39582;44.52;LFI - UP;2196;4.71
03001;88900;46632;39582;44.52;La FRANCE REVIENT;17019;36.5
03001;88900;46632;39582;44.52;EUROPE ÉCOLOGIE;1445;3.1
03001;88900;46632;39582;44.52;FREE PALESTINE;2;0
03001;88900;46632;39582;44.52;PARTI ANIMALISTE;993;2.13
03001;88900;46632;39582;44.52;PARTI REVOLUTIONNAIRE COMMUNISTES;1;0
03001;88900;46632;39582;44.52;PARTI PIRATE;40;0.09
03001;88900;46632;39582;44.52;BESOIN D'EUROPE;5921;12.7
03001;88900;46632;39582;44.52;PACE;0;0
03001;88900;46632;39582;44.52;ÉQUINOXE;72;0.15
03001;88900;46632;39582;44.52;ECOLOGIE POSITIVE;132;0.28
03001;88900;46632;39582;44.52;LISTE ASSELINEAU-FREXIT;443;0.95
03001;88900;46632;39582;44.52;PAIX ET DECROISSANCE;9;0.02
03001;88900;46632;39582;44.52;POUR UNE AUTRE EUROPE;1;0
03001;88900;46632;39582;44.52;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;4116;8.83
03001;88900;46632;39582;44.52;LUTTE OUVRIERE;296;0.63
03001;88900;46632;39582;44.52;CHANGER L'EUROPE;0;0
03001;88900;46632;39582;44.52;NLP;6;0.01
03001;88900;46632;39582;44.52;URGENCE REVOLUTION !;67;0.14
03001;88900;46632;39582;44.52;PPL;2;0
03001;88900;46632;39582;44.52;L'EUROPE CA SUFFIT !;470;1.01
03001;88900;46632;39582;44.52;PRENONS-NOUS EN MAIN;3;0.01
03001;88900;46632;39582;44.52;FORTERESSE EUROPE;13;0.03
03001;88900;46632;39582;44.52;REVEIL EUR;5453;11.69
03001;88900;46632;39582;44.52;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
03001;88900;46632;39582;44.52;AR;1922;4.12
03001;88900;46632;39582;44.52;FRANCE LIBRE;10;0.02
03001;88900;46632;39582;44.52;EUROPE TERRITOIRES ÉCOLOGIE;82;0.18
03001;88900;46632;39582;44.52;LA RUCHE CITOYENNE;12;0.03
03001;88900;46632;39582;44.52;GAUCHE UNIE;2960;6.35
03001;88900;46632;39582;44.52;DEFENDRE LES ENFANTS;0;0
03001;88900;46632;39582;44.52;EAC;499;1.07
03001;88900;46632;39582;44.52;DEMOCRATIE REPRESENTATIVE;0;0
03001;88900;46632;39582;44.52;ESPERANTO;29;0.06
03001;88900;46632;39582;44.52;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;2;0
03002;80196;42003;35824;44.67;HUMANITE SOUVERAINE;0;0
03002;80196;42003;35824;44.67;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;1;0
03002;80196;42003;35824;44.67;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2084;4.96
03002;80196;42003;35824;44.67;LFI - UP;2549;6.07
03002;80196;42003;35824;44.67;La FRANCE REVIENT;15875;37.79
03002;80196;42003;35824;44.67;EUROPE ÉCOLOGIE;1216;2.9
03002;80196;42003;35824;44.67;FREE PALESTINE;8;0.02
03002;80196;42003;35824;44.67;PARTI ANIMALISTE;986;2.35
03002;80196;42003;35824;44.67;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
03002;80196;42003;35824;44.67;PARTI PIRATE;11;0.03
03002;80196;42003;35824;44.67;BESOIN D'EUROPE;5178;12.33
03002;80196;42003;35824;44.67;PACE;0;0
03002;80196;42003;35824;44.67;ÉQUINOXE;70;0.17
03002;80196;42003;35824;44.67;ECOLOGIE POSITIVE;98;0.23
03002;80196;42003;35824;44.67;LISTE ASSELINEAU-FREXIT;405;0.96
03002;80196;42003;35824;44.67;PAIX ET DECROISSANCE;13;0.03
03002;80196;42003;35824;44.67;POUR UNE AUTRE EUROPE;1;0
03002;80196;42003;35824;44.67;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3227;7.68
03002;80196;42003;35824;44.67;LUTTE OUVRIERE;300;0.71
03002;80196;42003;35824;44.67;CHANGER L'EUROPE;3;0.01
03002;80196;42003;35824;44.67;NLP;5;0.01
03002;80196;42003;35824;44.67;URGENCE REVOLUTION !;52;0.12
03002;80196;42003;35824;44.67;PPL;8;0.02
03002;80196;42003;35824;44.67;L'EUROPE CA SUFFIT !;436;1.04
03002;80196;42003;35824;44.67;PRENONS-NOUS EN MAIN;3;0.01
03002;80196;42003;35824;44.67;FORTERESSE EUROPE;1;0
03002;80196;42003;35824;44.67;REVEIL EUR;5020;11.95
03002;80196;42003;35824;44.67;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;3;0.01
03002;80196;42003;35824;44.67;AR;1625;3.87
03002;80196;42003;35824;44.67;FRANCE LIBRE;20;0.05
03002;80196;42003;35824;44.67;EUROPE TERRITOIRES ÉCOLOGIE;91;0.22
03002;80196;42003;35824;44.67;LA RUCHE CITOYENNE;6;0.01
03002;80196;42003;35824;44.67;GAUCHE UNIE;2267;5.4
03002;80196;42003;35824;44.67;DEFENDRE LES ENFANTS;10;0.02
03002;80196;42003;35824;44.67;EAC;395;0.94
03002;80196;42003;35824;44.67;DEMOCRATIE REPRESENTATIVE;1;0
03002;80196;42003;35824;44.67;ESPERANTO;35;0.08
03002;80196;42003;35824;44.67;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
04001;61966;34878;26052;42.04;HUMANITE SOUVERAINE;0;0
04001;61966;34878;26052;42.04;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;0;0
04001;61966;34878;26052;42.04;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2062;5.91
04001;61966;34878;26052;42.04;LFI - UP;2558;7.33
04001;61966;34878;26052;42.04;La FRANCE REVIENT;13428;38.5
04001;61966;34878;26052;42.04;EUROPE ÉCOLOGIE;1678;4.81
04001;61966;34878;26052;42.04;FREE PALESTINE;1;0
04001;61966;34878;26052;42.04;PARTI ANIMALISTE;744;2.13
04001;61966;34878;26052;42.04;PARTI REVOLUTIONNAIRE COMMUNISTES;1;0
04001;61966;34878;26052;42.04;PARTI PIRATE;12;0.03
04001;61966;34878;26052;42.04;BESOIN D'EUROPE;4027;11.55
04001;61966;34878;26052;42.04;PACE;0;0
04001;61966;34878;26052;42.04;ÉQUINOXE;46;0.13
04001;61966;34878;26052;42.04;ECOLOGIE POSITIVE;157;0.45
04001;61966;34878;26052;42.04;LISTE ASSELINEAU-FREXIT;482;1.38
04001;61966;34878;26052;42.04;PAIX ET DECROISSANCE;7;0.02
04001;61966;34878;26052;42.04;POUR UNE AUTRE EUROPE;4;0.01
04001;61966;34878;26052;42.04;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;1293;3.71
04001;61966;34878;26052;42.04;LUTTE OUVRIERE;198;0.57
04001;61966;34878;26052;42.04;CHANGER L'EUROPE;4;0.01
04001;61966;34878;26052;42.04;NLP;4;0.01
04001;61966;34878;26052;42.04;URGENCE REVOLUTION !;57;0.16
04001;61966;34878;26052;42.04;PPL;3;0.01
04001;61966;34878;26052;42.04;L'EUROPE CA SUFFIT !;416;1.19
04001;61966;34878;26052;42.04;PRENONS-NOUS EN MAIN;2;0.01
04001;61966;34878;26052;42.04;FORTERESSE EUROPE;3;0.01
04001;61966;34878;26052;42.04;REVEIL EUR;4708;13.5
04001;61966;34878;26052;42.04;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;0;0
04001;61966;34878;26052;42.04;AR;1437;4.12
04001;61966;34878;26052;42.04;FRANCE LIBRE;8;0.02
04001;61966;34878;26052;42.04;EUROPE TERRITOIRES ÉCOLOGIE;73;0.21
04001;61966;34878;26052;42.04;LA RUCHE CITOYENNE;0;0
04001;61966;34878;26052;42.04;GAUCHE UNIE;1034;2.96
04001;61966;34878;26052;42.04;DEFENDRE LES ENFANTS;3;0.01
04001;61966;34878;26052;42.04;EAC;418;1.2
04001;61966;34878;26052;42.04;DEMOCRATIE REPRESENTATIVE;0;0
04001;61966;34878;26052;42.04;ESPERANTO;10;0.03
04001;61966;34878;26052;42.04;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
04002;67206;37459;28675;42.67;HUMANITE SOUVERAINE;0;0
04002;67206;37459;28675;42.67;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;1;0
04002;67206;37459;28675;42.67;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2112;5.64
04002;67206;37459;28675;42.67;LFI - UP;3623;9.67
04002;67206;37459;28675;42.67;La FRANCE REVIENT;12833;34.26
04002;67206;37459;28675;42.67;EUROPE ÉCOLOGIE;2135;5.7
04002;67206;37459;28675;42.67;FREE PALESTINE;2;0.01
04002;67206;37459;28675;42.67;PARTI ANIMALISTE;676;1.8
04002;67206;37459;28675;42.67;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
04002;67206;37459;28675;42.67;PARTI PIRATE;14;0.04
04002;67206;37459;28675;42.67;BESOIN D'EUROPE;4710;12.57
04002;67206;37459;28675;42.67;PACE;18;0.05
04002;67206;37459;28675;42.67;ÉQUINOXE;85;0.23
04002;67206;37459;28675;42.67;ECOLOGIE POSITIVE;169;0.45
04002;67206;37459;28675;42.67;LISTE ASSELINEAU-FREXIT;538;1.44
04002;67206;37459;28675;42.67;PAIX ET DECROISSANCE;23;0.06
04002;67206;37459;28675;42.67;POUR UNE AUTRE EUROPE;1;0
04002;67206;37459;28675;42.67;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;1733;4.63
04002;67206;37459;28675;42.67;LUTTE OUVRIERE;191;0.51
04002;67206;37459;28675;42.67;CHANGER L'EUROPE;9;0.02
04002;67206;37459;28675;42.67;NLP;6;0.02
04002;67206;37459;28675;42.67;URGENCE REVOLUTION !;81;0.22
04002;67206;37459;28675;42.67;PPL;7;0.02
04002;67206;37459;28675;42.67;L'EUROPE CA SUFFIT !;427;1.14
04002;67206;37459;28675;42.67;PRENONS-NOUS EN MAIN;3;0.01
04002;67206;37459;28675;42.67;FORTERESSE EUROPE;3;0.01
04002;67206;37459;28675;42.67;REVEIL EUR;5150;13.75
04002;67206;37459;28675;42.67;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;1;0
04002;67206;37459;28675;42.67;AR;1193;3.18
04002;67206;37459;28675;42.67;FRANCE LIBRE;10;0.03
04002;67206;37459;28675;42.67;EUROPE TERRITOIRES ÉCOLOGIE;77;0.21
04002;67206;37459;28675;42.67;LA RUCHE CITOYENNE;5;0.01
04002;67206;37459;28675;42.67;GAUCHE UNIE;1100;2.94
04002;67206;37459;28675;42.67;DEFENDRE LES ENFANTS;9;0.02
04002;67206;37459;28675;42.67;EAC;493;1.32
04002;67206;37459;28675;42.67;DEMOCRATIE REPRESENTATIVE;0;0
04002;67206;37459;28675;42.67;ESPERANTO;21;0.06
04002;67206;37459;28675;42.67;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
05002;54802;31357;22462;40.99;HUMANITE SOUVERAINE;0;0
05002;54802;31357;22462;40.99;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;1;0
05002;54802;31357;22462;40.99;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;1676;5.34
05002;54802;31357;22462;40.99;LFI - UP;2438;7.77
05002;54802;31357;22462;40.99;La FRANCE REVIENT;9233;29.44
05002;54802;31357;22462;40.99;EUROPE ÉCOLOGIE;2668;8.51
05002;54802;31357;22462;40.99;FREE PALESTINE;1;0
05002;54802;31357;22462;40.99;PARTI ANIMALISTE;570;1.82
05002;54802;31357;22462;40.99;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
05002;54802;31357;22462;40.99;PARTI PIRATE;12;0.04
05002;54802;31357;22462;40.99;BESOIN D'EUROPE;4436;14.15
05002;54802;31357;22462;40.99;PACE;0;0
05002;54802;31357;22462;40.99;ÉQUINOXE;157;0.5
05002;54802;31357;22462;40.99;ECOLOGIE POSITIVE;171;0.55
05002;54802;31357;22462;40.99;LISTE ASSELINEAU-FREXIT;340;1.08
05002;54802;31357;22462;40.99;PAIX ET DECROISSANCE;7;0.02
05002;54802;31357;22462;40.99;POUR UNE AUTRE EUROPE;2;0.01
05002;54802;31357;22462;40.99;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;1758;5.61
05002;54802;31357;22462;40.99;LUTTE OUVRIERE;136;0.43
05002;54802;31357;22462;40.99;CHANGER L'EUROPE;3;0.01
05002;54802;31357;22462;40.99;NLP;1;0
05002;54802;31357;22462;40.99;URGENCE REVOLUTION !;66;0.21
05002;54802;31357;22462;40.99;PPL;2;0.01
05002;54802;31357;22462;40.99;L'EUROPE CA SUFFIT !;289;0.92
05002;54802;31357;22462;40.99;PRENONS-NOUS EN MAIN;1;0
05002;54802;31357;22462;40.99;FORTERESSE EUROPE;0;0
05002;54802;31357;22462;40.99;REVEIL EUR;5016;16
05002;54802;31357;22462;40.99;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;8;0.03
05002;54802;31357;22462;40.99;AR;1129;3.6
05002;54802;31357;22462;40.99;FRANCE LIBRE;12;0.04
05002;54802;31357;22462;40.99;EUROPE TERRITOIRES ÉCOLOGIE;78;0.25
05002;54802;31357;22462;40.99;LA RUCHE CITOYENNE;0;0
05002;54802;31357;22462;40.99;GAUCHE UNIE;675;2.15
05002;54802;31357;22462;40.99;DEFENDRE LES ENFANTS;1;0
05002;54802;31357;22462;40.99;EAC;444;1.42
05002;54802;31357;22462;40.99;DEMOCRATIE REPRESENTATIVE;0;0
05002;54802;31357;22462;40.99;ESPERANTO;26;0.08
05002;54802;31357;22462;40.99;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;0;0
05001;60257;33571;25666;42.59;HUMANITE SOUVERAINE;0;0
05001;60257;33571;25666;42.59;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;1;0
05001;60257;33571;25666;42.59;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;2019;6.01
05001;60257;33571;25666;42.59;LFI - UP;2535;7.55
05001;60257;33571;25666;42.59;La FRANCE REVIENT;10931;32.56
05001;60257;33571;25666;42.59;EUROPE ÉCOLOGIE;2147;6.4
05001;60257;33571;25666;42.59;FREE PALESTINE;0;0
05001;60257;33571;25666;42.59;PARTI ANIMALISTE;635;1.89
05001;60257;33571;25666;42.59;PARTI REVOLUTIONNAIRE COMMUNISTES;0;0
05001;60257;33571;25666;42.59;PARTI PIRATE;14;0.04
05001;60257;33571;25666;42.59;BESOIN D'EUROPE;4694;13.98
05001;60257;33571;25666;42.59;PACE;1;0
05001;60257;33571;25666;42.59;ÉQUINOXE;110;0.33
05001;60257;33571;25666;42.59;ECOLOGIE POSITIVE;143;0.43
05001;60257;33571;25666;42.59;LISTE ASSELINEAU-FREXIT;458;1.36
05001;60257;33571;25666;42.59;PAIX ET DECROISSANCE;4;0.01
05001;60257;33571;25666;42.59;POUR UNE AUTRE EUROPE;2;0.01
05001;60257;33571;25666;42.59;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;1816;5.41
05001;60257;33571;25666;42.59;LUTTE OUVRIERE;147;0.44
05001;60257;33571;25666;42.59;CHANGER L'EUROPE;6;0.02
05001;60257;33571;25666;42.59;NLP;8;0.02
05001;60257;33571;25666;42.59;URGENCE REVOLUTION !;74;0.22
05001;60257;33571;25666;42.59;PPL;1;0
05001;60257;33571;25666;42.59;L'EUROPE CA SUFFIT !;358;1.07
05001;60257;33571;25666;42.59;PRENONS-NOUS EN MAIN;1;0
05001;60257;33571;25666;42.59;FORTERESSE EUROPE;3;0.01
05001;60257;33571;25666;42.59;REVEIL EUR;5059;15.07
05001;60257;33571;25666;42.59;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;4;0.01
05001;60257;33571;25666;42.59;AR;1031;3.07
05001;60257;33571;25666;42.59;FRANCE LIBRE;6;0.02
05001;60257;33571;25666;42.59;EUROPE TERRITOIRES ÉCOLOGIE;54;0.16
05001;60257;33571;25666;42.59;LA RUCHE CITOYENNE;3;0.01
05001;60257;33571;25666;42.59;GAUCHE UNIE;860;2.56
05001;60257;33571;25666;42.59;DEFENDRE LES ENFANTS;4;0.01
05001;60257;33571;25666;42.59;EAC;422;1.26
05001;60257;33571;25666;42.59;DEMOCRATIE REPRESENTATIVE;0;0
05001;60257;33571;25666;42.59;ESPERANTO;19;0.06
05001;60257;33571;25666;42.59;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;1;0
06002;91173;49244;40757;44.7;HUMANITE SOUVERAINE;12;0.02
06002;91173;49244;40757;44.7;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;6;0.01
06002;91173;49244;40757;44.7;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;3798;7.71
06002;91173;49244;40757;44.7;LFI - UP;3081;6.26
06002;91173;49244;40757;44.7;La FRANCE REVIENT;19808.5;40.23
06002;91173;49244;40757;44.7;EUROPE ÉCOLOGIE;2151;4.37
06002;91173;49244;40757;44.7;FREE PALESTINE;17;0.03
06002;91173;49244;40757;44.7;PARTI ANIMALISTE;1110.5;2.26
06002;91173;49244;40757;44.7;PARTI REVOLUTIONNAIRE COMMUNISTES;7;0.01
06002;91173;49244;40757;44.7;PARTI PIRATE;28.5;0.06
06002;91173;49244;40757;44.7;BESOIN D'EUROPE;5933.5;12.05
06002;91173;49244;40757;44.7;PACE;2;0
06002;91173;49244;40757;44.7;ÉQUINOXE;167;0.34
06002;91173;49244;40757;44.7;ECOLOGIE POSITIVE;253;0.51
06002;91173;49244;40757;44.7;LISTE ASSELINEAU-FREXIT;669.5;1.36
06002;91173;49244;40757;44.7;PAIX ET DECROISSANCE;6;0.01
06002;91173;49244;40757;44.7;POUR UNE AUTRE EUROPE;24;0.05
06002;91173;49244;40757;44.7;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;3540.5;7.19
06002;91173;49244;40757;44.7;LUTTE OUVRIERE;112.5;0.23
06002;91173;49244;40757;44.7;CHANGER L'EUROPE;9;0.02
06002;91173;49244;40757;44.7;NLP;11.5;0.02
06002;91173;49244;40757;44.7;URGENCE REVOLUTION !;50.5;0.1
06002;91173;49244;40757;44.7;PPL;1;0
06002;91173;49244;40757;44.7;L'EUROPE CA SUFFIT !;700;1.42
06002;91173;49244;40757;44.7;PRENONS-NOUS EN MAIN;3;0.01
06002;91173;49244;40757;44.7;FORTERESSE EUROPE;17.5;0.04
06002;91173;49244;40757;44.7;REVEIL EUR;4947;10.05
06002;91173;49244;40757;44.7;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;7;0.01
06002;91173;49244;40757;44.7;AR;1107.5;2.25
06002;91173;49244;40757;44.7;FRANCE LIBRE;11.5;0.02
06002;91173;49244;40757;44.7;EUROPE TERRITOIRES ÉCOLOGIE;78.5;0.16
06002;91173;49244;40757;44.7;LA RUCHE CITOYENNE;8;0.02
06002;91173;49244;40757;44.7;GAUCHE UNIE;791.5;1.61
06002;91173;49244;40757;44.7;DEFENDRE LES ENFANTS;15;0.03
06002;91173;49244;40757;44.7;EAC;728.5;1.48
06002;91173;49244;40757;44.7;DEMOCRATIE REPRESENTATIVE;2;0
06002;91173;49244;40757;44.7;ESPERANTO;19;0.04
06002;91173;49244;40757;44.7;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;8.5;0.02
06007;100465;55042;44420;44.21;HUMANITE SOUVERAINE;15;0.03
06007;100465;55042;44420;44.21;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;7;0.01
06007;100465;55042;44420;44.21;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;4649;8.45
06007;100465;55042;44420;44.21;LFI - UP;3655.5;6.64
06007;100465;55042;44420;44.21;La FRANCE REVIENT;18048;32.79
06007;100465;55042;44420;44.21;EUROPE ÉCOLOGIE;2726;4.95
06007;100465;55042;44420;44.21;FREE PALESTINE;44;0.08
06007;100465;55042;44420;44.21;PARTI ANIMALISTE;1088;1.98
06007;100465;55042;44420;44.21;PARTI REVOLUTIONNAIRE COMMUNISTES;6;0.01
06007;100465;55042;44420;44.21;PARTI PIRATE;86.5;0.16
06007;100465;55042;44420;44.21;BESOIN D'EUROPE;8873.5;16.12
06007;100465;55042;44420;44.21;PACE;10;0.02
06007;100465;55042;44420;44.21;ÉQUINOXE;162;0.29
06007;100465;55042;44420;44.21;ECOLOGIE POSITIVE;222.5;0.4
06007;100465;55042;44420;44.21;LISTE ASSELINEAU-FREXIT;663.5;1.21
06007;100465;55042;44420;44.21;PAIX ET DECROISSANCE;8;0.01
06007;100465;55042;44420;44.21;POUR UNE AUTRE EUROPE;5.5;0.01
06007;100465;55042;44420;44.21;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;5331;9.69
06007;100465;55042;44420;44.21;LUTTE OUVRIERE;110.5;0.2
06007;100465;55042;44420;44.21;CHANGER L'EUROPE;19.5;0.04
06007;100465;55042;44420;44.21;NLP;7.5;0.01
06007;100465;55042;44420;44.21;URGENCE REVOLUTION !;44.5;0.08
06007;100465;55042;44420;44.21;PPL;2;0
06007;100465;55042;44420;44.21;L'EUROPE CA SUFFIT !;641.5;1.17
06007;100465;55042;44420;44.21;PRENONS-NOUS EN MAIN;7;0.01
06007;100465;55042;44420;44.21;FORTERESSE EUROPE;14.5;0.03
06007;100465;55042;44420;44.21;REVEIL EUR;6327.5;11.5
06007;100465;55042;44420;44.21;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;3;0.01
06007;100465;55042;44420;44.21;AR;544;0.99
06007;100465;55042;44420;44.21;FRANCE LIBRE;21;0.04
06007;100465;55042;44420;44.21;EUROPE TERRITOIRES ÉCOLOGIE;115.5;0.21
06007;100465;55042;44420;44.21;LA RUCHE CITOYENNE;14.5;0.03
06007;100465;55042;44420;44.21;GAUCHE UNIE;657;1.19
06007;100465;55042;44420;44.21;DEFENDRE LES ENFANTS;13.5;0.02
06007;100465;55042;44420;44.21;EAC;884;1.61
06007;100465;55042;44420;44.21;DEMOCRATIE REPRESENTATIVE;2;0
06007;100465;55042;44420;44.21;ESPERANTO;10;0.02
